company_id,speciality
5312630,Occupational Therapy
166531,Cardiology
166531,Neuroscience
166531,Orthopaedics
166531,Maternity Services
166531,Pediatrics
21041,Custom Oligonucleotides
21041,Next generation sequencing
21041,Nucleic Acid Synthesis
21041,Genes & gene fragments
21041,DNA Synthesis
21041,Synthetic Biology
21041,RNA Synthesis
21041,Synthesis Reagents
21041,Primers
21041,GMP Manufacturing
21041,Genotyping
21041,Probes
21041,RNAi
21041,qPCR
21041,CRISPR genome editing
78334,Mental Health
78334,Behavioral Health
78334,Primary Care
78334,Special Education
78334,Early Childhood
78334,Wellness
78334,Prevention
78334,Substance abuse
78334,Recovery
78334,Foster Care
78334,Employee Assistance Program
78334,Health care
1230595,Dual Diagnosis
1230595,Depression
1230595,Anxiety
1230595,Bi-Polar Disorder
1230595,OCD
1230595,Trauma
1230595,Tech/Gaming Addiction
1230595,First Responder Health
287821,Aerospace
287821,National Security
287821,Surface Transportation
287821,Rail
287821,Cybersecurity
287821,AI
287821,Machine Learning
287821,R&D
287821,Systems Engineering and Integration (SE&I)
287821,"Testing, Verification and Validation"
287821,Open System Architecture Design
287821,"Sensor, Data Acquisition and Monitoring Systems"
287821,Signal Processing
287821,Data Analytics
287821,PNT
287821,Modeling and Simulation
287821,Engineering and Certification for Airworthiness
287821,HMI for Safety Critical Systems
287821,Operations and Maintenance of Test Facilities and Ranges
287821,eVTOL
9488240,Casino
9488240,Dining
9488240,Entertainment
9488240,Nightclub
9488240,Event Space
837106,Volunteerism
837106,Health and Safety
837106,Construction
837106,Home Repair
837106,Non-Profit
837106,Safe and Healthy Homes
837106,Aging-in-Place
837106,Community Revitalization
837106,Housing Support
837106,Home Modification
837106,Community Support
837106,Team Build
837106,Community Engagement
837106,Volunteer Groups
62571,Electrical Construction Materials
62571,Residential
62571,Commercial and Industrial
62571,Energy
62571,DataComm
62571,Project Quotations and Management
62571,Power Distribution Equipment
62571,LED Lighting
88309,Data Acquisition
88309,Data Recording
88309,Data Processing
88309,Data Capture
88309,Data Storage
88309,High Capacity Data Storage
88309,Edge Performance
88309,SIGINT data collection and processing
88309,IMINT data collection and processing
88309,Aircraft and Vehicle Bus data data collection and processing
88309,Flight Test data collection and processing
88309,Rugged Hardware
88309,SWaP-C Optimized Hardware
88309,Open Architecture Hardware/Software
88309,Encryption
88309,Tailored Solutions
88309,EW/ISR data collection and processing
88309,Application hosting
88309,EO/IR data collection and processing
88309,"IRIG 106 Chapter 7, 8, and 10 data collection and processing"
8619,Food & Beverage Solutions
8619,Food Ingredients
8619,Ingredient Solutions
8619,Sweeteners
8619,Fibres
8619,Texturants
8619,Food Science
8619,Nutrition
8619,Consumer Trends
8619,Sustainability
8619,Innovation
8619,Health & Wellness
8619,Starches
8619,Plant-based Proteins
8619,Food Technology
2673675,Lease-To-Own
2673675,Fintech
2673675,Retail
2673675,Purchase Options
74582,Design-Build
74582,BIM Modeling
74582,Green Building
74582,Preconstruction
74582,Engineering
74582,Fabrication
74582,Installation
77616740,Real Estate Securities
77616740,Commercial Real Estate
77616740,Agricultural Real Estate
77616740,Residential Income Real Estate
77616740,Distressed Real Estate
77616740,Investment Strategies
77616740,Investment Management
77616740,Unlocking Value
79836060,Autism
79836060,Applied Behavioral Analysis
79836060,ABA
79836060,Behavioral Healthcare
79836060,ASD
79836060,BCBA
79836060,RBTs
7109453,Engineering
45091,Wastewater & Water Treatment
45091,Enhanced Oil Recovery
45091,Natural Gas Recovery
45091,Mining
45091,Agriculture
45091,Cosmetic & Personal Care
45091,Paint & Coating
45091,Paper
45091,Polymer Feed Equipment
45091,Construction
1995,Mobile Core
1995,Radio Access Network
1995,Packet Compute
1995,Advanced Services
1995,RCS
1995,VoLTE
1995,Business Messaging
1995,4G/5G Networks
1995,OpenRAN
1995,5G Core
1995,IMS Core
1995,5G
100542465,Recruiting
100542465,Logistics
100542465,Warehouse
100542465,Distribution Center
100542465,Cold Storage
211152,milk marketing cooperative
211152,dairy foods processing
211152,member farm services/programs
211152,dairy products & ingredients manufacturing
44384,Higher Education
44384,Nursing
44384,Culinary Arts
44384,Center for Business and Industry
13993704,Landscape Architecture
13993704,Urban Design
13993704,Master Planning
13993704,Lighting Design
13993704,Public Space Design
13993704,Planting Design
13993704,Streetscape Design
13993704,Community Engagement
13993704,Collaboration
1440067,Permanent Staffing for the Travel Industry
1440067,Specialist in Corporate Travel Agents
1440067,Temporary Staffing for the Travel Industry
1440067,Meetings and Events Industry Staffing
1440067,Entertainament & Production Travel Agents
1440067,Wholesale Tour Operator Staffing
1440067,Sales Personnel
1440067,"Travel Managers, Supervisors & Directors"
1440067,Business Development Managers
1440067,Travel Accounting
1440067,Recruiting Specialists
1440067,Mortgage Industry Recruiter
163042,International Exchange
163042,Study Abroad
52392,Microsoft
52392,Agile Coaching
52392,UX
52392,Security
52392,Cloud
52392,Modern Data
52392,Data
52392,AI
52392,ML
52392,Backend
52392,Frontend
52392,Agile
52392,Quality Assurance
1162260,Art
1162260,Technology
1162260,Audio
1162260,Animation
1162260,Game Development
1162260,Innovation
1162260,Game Design
13819,Gaskets
13819,Simmerring
13819,Radial Shaft Seal
13819,material development
13819,Polyurethane
13819,mechanical engineering
13819,pharmaceuticals
13819,agricultural
13819,Fuel Cell Technology
13819,Battery Technology
13819,General Industry Engineering
13819,Sealing Technology
13819,Seals
13819,Sealing Solutions
13819,Automotive Engineering
13819,robotics
13819,food and beverage
13819,Energy
13819,Hydrogen
13819,Wind Energy
13819,E-Mobility
5025769,Napa Valley Merlot
5025769,"Napa Valley Events, Rehearsal Dinners"
5025769,Napa Valley Sauvignon Blanc
5025769,Napa Valley Art Gallery
1052686,Industrial Generators
1052686,Generator Sales
1052686,Diesel Generators
1052686,Bi-Fuel Generators
1052686,Natural Gas Generators
1052686,Generator Service & Maintenance
1052686,Emergency Standby Power
1052686,Mobile Trash/Waste Pumps
1052686,Residential Generators
1052686,Home Generators
1052686,Generator Service
1052686,Generator Parts
1052686,Generator Rentals
1052686,Commercial Generators
69158025,Architecture
69158025,construction
69158025,leasing
69158025,commercial real estate
69158025,consulting
69158025,start up dental practice
69158025,finance
69158025,architectural Engineering 
69158025,Design plans
127119,Specialize in Providing Information Technology Solutions and Outsourcing Services.
1258341,Alternative Education
1258341,Private School
1258341,Secondary Education
1258341,Middle School
1258341,one to one
7270305,Tax Planning
7270305,Outsourced Accounting
7270305,CFO Services
7270305,Estate Tax
3787302,Technical Staffing
3787302,Recruiting
3787302,Consulting
3787302,Payroll Services
3787302,Contract
3787302,Contract to Hire
3787302,Direct Hire
7962296,Principal Investment
7962296,Investment Management
7962296,Advisory & Capital Raising
64630421,Heart Care
64630421,Cancer Care
64630421,Stroke Care
64630421,Maternity Care
64630421,Home Health
64630421,Physical Therapy
64630421,Rehabilitation
66603392,BDC
66603392,Automotive
66603392,One-on-One Coaching
66603392,Instructor Led Training
66603392,Phone Skills Coaching
66603392,Mystery Shop Coaching
66603392,Phone Scripts
66603392,Dealership Sales Training
66603392,Dealership Phone Sales Training
66603392,Automotive Sales Training
66603392,Automotive Mystery Shopping
66603392,Dealership Mystery Shopping
66603392,Dealer Mystery Shop
66603392,Dealer Phone Sales Training
66603392,Phone Sales Training
66603392,Phone Sales Coaching
66603392,Dealership Phone Training
66603392,Auto Phone Training
66603392,Dealership Phone Scripts
265314,online publishing
265314,web design
265314,cms
265314,developer tools
573871,Automated EPD systems for the concrete industry
10214,Product Identification
10214,Continuous Inkjet Printers (CIJ)
10214,Laser Marking Systems
10214,Thermal Transfer Overprinters (TTO)
10214,Case Coding
10214,Print and Apply Labeling (LPA)
10214,Thermal Inkjet Printers (TIJ)
10214,Commercial Graphics and Addressing
10214,CLARiSUITE™
10214,Code Assurance
96043296,Talent Acquisition
96043296,Workforce Management
96043296,Recruitment Outsourcing
96043296,Recruitment Process Outsourcing
96043296,Resourcing
96043296,Employer Branding
96043296,High Volume Hiring
96043296,Global Talent Acquisition
96043296,RPO
96043296,Enhanced Staffing Solutions (ESS)
96043296,Job Placement
96043296,Contract Opportunities
51701526,Real Estate Investment Management
51701526,Commercial Real Estate Development
51701526,Industrial Real Estate
51701526,Multifamily Real Estate
51701526,Office Real Estate 
51701526,Real Estate Asset Management
51701526,Real Estate Property Management
51701526,Vertically Integrated Real Estate Operator
51701526,Commercial Real Estate
11046264,Hop-On Hop-Off Bus Tours
11046264,Sightseeing Cruises
11046264,Event Cruises
11046264,Party Cruises
11046264,Attraction Pass
11046264,Bike Rental
11046264,Technology
11046264,Tea Around Town
11046264,North Pole Express
53846,Advertising
53846,Marketing
53846,Integrated Strategic Planning
53846,Creative
53846,Digital/ Interactive
53846,Design
53846,Keeping Brands Interesting
98835983,SOC 2
98835983,ISO 27001
98835983,Cloud Security
98835983,Cloud Compliance
98835983,Cybersecurity Compliance
98835983,SaaS Compliance
98835983,Audit
98835983,CPA
98835983,CITP
163920,Magazines
163920,Events
163920,B2C
163920,B2B
163920,Content marketing
163920,eCommerce
163920,Technology
163920,Gaming
163920,Entertainment
163920,Home interest
163920,Knowledge
163920,Music
163920,Media
163920,Content Creation
163920,Websites
163920,Social
163920,Video
163920,Digital
163920,Fashion
404782,Swedish
404782,Hot Stone
404782,Trigger Point
404782,Deep Tissue
404782,Sports
404782,Pre-Natal
404782,Couples
404782,Cranial Sacral
404782,Reflexology
404782,Reiki
404782,Hot Towel Cold Stone Face Massage
404782,Hot Towel Foot Exfoliation Massage
404782,Facials
404782,Exceptional Exfoliation
404782,Hair Removal
404782,Retail Products
404782,Gift Card Packages
404782,skincare
404782,Cryoskin
404782,Diamond Glow
404782,wellness
3696072,Gloving & Light Show Products
3696072,Rave & Festival Fashion
3696072,Rave Accessories
3696072,Marketing
3696072,eCommerce
3696072,Apparel and Fashion
100767138,Recruitment
100767138,Staffing
1086745,Earned Value
1086745,Scheduling
1086745,Risk Management
1086745,Systems Engineering
1086745,Systems Integration
1086745,Test & Evaluation
1086745,Planning
1086745,Process Improvement
80817816,Clothing
80817816,Freedom
80817816,Apparel
80817816,Manufacturing
80817816,2A
80817816,Holsters
50913,Preneed Funeral insurance
50913,Dental insurance
50913,Final Expense insurance
50913,First Diagnosis Cancer insurance
50913,Hospital Indemnity insurance
50913,Medicare Supplement insurance
50913,Short-term Care insurance
4027798,Emergency Department
4027798,Critical Care
4027798,Cardiology
4027798,General Surgery
4027798,Surgical Services
4027798,Pulmonology
4027798,Pathology
4027798,Radiology
4027798,Outpatient Laboratory
4027798,Infusion Therapy
4027798,Wound Care
4027798,Cardiopulmonary
4027798,Internal Medicine
4027798,Hospitalists
4027798,Telemetry
4027798,MedSurg
4027798,ICU/PCU
4027798,ENT
4027798,Inpatient Pharmacy
4027798,Rehab Services
4027798,Nursing
4027798,Case Management
4027798,Social Work
4027798,Orthopedic Surgery
4027798,Gastroenterology
4027798,Nephrology
2192,Crude Oil & Natural Gas Production
2192,Liquefied Natural Gas
2192,Refining
2192,Motor & Jet Fuel
2192,"Lubricants, Additives and Petrochemicals Marketing"
2192,Energy & Supply Trading
2192,Energy Technologies
2192,Energy Efficiency Solutions
2192,Pipelines
2192,Shipping
2192,Renewable Fuels
2192,New Energies
89787386,Fiber-to-the-Home
89787386,Internet
89787386,IPTV
89787386,Telephone
107854,Fluids
107854,Engineered Systems
107854,Refrigeration & Food Equipment
2584492,Emergency Care
2584492,Trauma Care
2584492,Pediatric ER
2584492,Heart & Vascular Institute
2584492,Comprehensive Stroke Center
2584492,Maternity Care
2584492,Women's Services
2584492,Behavioral Health
2584492,Orthopedics & Spine
27154679,art
27154679,fine art
27154679,investing
27154679,art collecting 
27154679,art investing
13073186,saas
13073186,human resources
13073186,human capital management
13073186,future of work
13073186,performance management
13073186,the human workplace
13073186,employee engagement
13073186,employee recognition
13073186,social recognition
